"","GSM3936879_202163530086_R01C01","GSM3936880_202163530086_R02C01","GSM3936881_202163530086_R03C01","GSM3936882_202163530086_R04C01","GSM3936883_202163530086_R05C01","GSM3936884_202163530086_R06C01","GSM3936885_202163530086_R07C01","GSM3936886_202163530086_R08C01","GSM3936887_202163530106_R01C01","GSM3936888_202163530106_R02C01","GSM3936889_202163530106_R03C01","GSM3936890_202163530106_R04C01","GSM3936891_202163530106_R05C01","GSM3936892_202163530106_R06C01","GSM3936893_202163530106_R07C01","GSM3936894_202163530106_R08C01","GSM3936895_202163530149_R01C01","GSM3936896_202163530149_R02C01","GSM3936897_202163530149_R03C01","GSM3936898_202163530149_R04C01","GSM3936899_202163530149_R05C01","GSM3936900_202163530149_R06C01","GSM3936901_202163530149_R07C01","GSM3936902_202163530149_R08C01","GSM3936903_202163530167_R01C01","GSM3936904_202163530167_R02C01","GSM3936905_202163530167_R03C01","GSM3936906_202163530167_R04C01","GSM3936907_202163530167_R05C01","GSM3936908_202163530167_R06C01","GSM3936909_202163530167_R07C01","GSM3936910_202163530167_R08C01","GSM3936911_202163550114_R01C01","GSM3936912_202163550114_R02C01","GSM3936913_202163550114_R03C01","GSM3936914_202163550114_R04C01","GSM3936915_202163550114_R05C01","GSM3936916_202163550114_R06C01","GSM3936917_202163550114_R07C01","GSM3936918_202163550114_R08C01","GSM3936919_202163550130_R01C01","GSM3936920_202163550130_R02C01","GSM3936921_202163550130_R03C01","GSM3936922_202163550130_R04C01","GSM3936923_202163550130_R05C01","GSM3936924_202163550130_R06C01","GSM3936925_202163550130_R07C01","GSM3936926_202163550130_R08C01","GSM3936927_202163550152_R01C01","GSM3936928_202163550152_R02C01","GSM3936929_202163550152_R03C01","GSM3936930_202163550152_R04C01","GSM3936931_202163550152_R05C01","GSM3936932_202163550152_R06C01","GSM3936933_202163550152_R07C01","GSM3936934_202163550152_R08C01","GSM3936935_202163550167_R01C01","GSM3936936_202163550167_R02C01","GSM3936937_202163550167_R03C01","GSM3936938_202163550167_R04C01","GSM3936939_202163550167_R05C01","GSM3936940_202163550167_R06C01","GSM3936941_202163550167_R07C01","GSM3936942_202163550167_R08C01","GSM3936943_202184900081_R01C01","GSM3936944_202184900081_R02C01","GSM3936945_202184900081_R03C01","GSM3936946_202184900081_R04C01","GSM3936947_202184900081_R05C01","GSM3936948_202184900081_R06C01","GSM3936949_202184900081_R07C01","GSM3936950_202184900081_R08C01","GSM3936951_202184900085_R01C01","GSM3936952_202184900085_R02C01","GSM3936953_202184900085_R03C01","GSM3936954_202184900085_R04C01","GSM3936955_202184900085_R05C01","GSM3936956_202184900085_R06C01","GSM3936957_202184900085_R07C01","GSM3936958_202184900085_R08C01","GSM3936959_202184900109_R01C01","GSM3936960_202184900109_R02C01","GSM3936961_202184900109_R03C01","GSM3936962_202184900109_R04C01","GSM3936963_202184900109_R05C01","GSM3936964_202184900109_R06C01","GSM3936965_202184900109_R07C01","GSM3936966_202184900109_R08C01","GSM3936967_202184900129_R01C01","GSM3936968_202184900129_R02C01","GSM3936969_202184900129_R03C01","GSM3936970_202184900129_R04C01","GSM3936971_202184900129_R05C01","GSM3936972_202184900129_R06C01","GSM3936973_202184900129_R07C01","GSM3936974_202184900129_R08C01"
"cg21833459",0.0941298163951383,0.185046728971963,0.0916171346587416,0.0370621980676328,0.0996677740863787,0.0486822840409956,0.112790697674419,0.0918457462466883,0.0528262442711265,0.0726306465899026,0.135878489326765,0.053887366060304,0.065004114184442,0.0549563201996791,0.128942486085343,0.0443640915096308,0.0516695101145503,0.0994361865709892,0.0914519170333124,0.0507079984691925,0.0432761980910499,0.0517686225551394,0.0936251189343482,0.0502522570366437,0.0732116244411326,0.0500474383301708,0.0371495649772131,0.0661426380368098,0.028735632183908,0.0493242389794114,0.0946502057613169,0.0854002254791432,0.16,0.0644194756554307,0.0360980986497658,0.0784916201117318,0.0404474536355608,0.0386781360232688,0.0813442211055276,0.0543631020825348,0.0790934320074006,0.104193138500635,0.0647238449283059,0.0954356846473029,0.0429484145764316,0.0447832873094009,0.158562367864693,0.126356402218471,0.068446088794926,0.0556588735387885,0.0460812772133527,0.058960487571047,0.0431389789525746,0.0534820209376422,0.0995307483329217,0.100086655112652,0.113568923657944,0.0460526315789474,0.0832346780803205,0.0519868310236582,0.0724276681356582,0.0672943782885627,0.0439623728162795,0.0806086112010359,0.0558375634517767,0.0780361757105943,0.0527492631364976,0.0531959926626217,0.0933424845573095,0.0755555555555556,0.079816250358886,0.10077799891442,0.0481988838153222,0.0367006625474578,0.0921906881840104,0.0452430452430452,0.084271007900407,0.0679184051923968,0.0465624746943072,0.0830367734282325,0.0666488222698073,0.0288080041400725,0.0692383778437191,0.0736324058300208,0.0642548596112311,0.0402165506573859,0.0688164704544162,0.053442384180158,0.0823497854077253,0.0462171573282684,0.0332813312532501,0.0760095011876485,0.100143747005271,0.0786858089453341,0.105250875145858,0.0396936747340115
"cg02351350",0.537280701754386,0.636900853578464,0.504683840749415,0.579792256846081,0.348969438521677,0.347627737226277,0.395360315893386,0.411795961742827,0.363741339491917,0.515689757252812,0.524236983842011,0.666666666666667,0.538336052202284,0.666863905325444,0.448404255319149,0.416774193548387,0.648817802503477,0.321,0.45757299270073,0.552293577981651,0.589473684210526,0.56697247706422,0.34997287032013,0.457839262187088,0.53628023352794,0.45021186440678,0.322309970384995,0.450306748466258,0.516260162601626,0.186477644492912,0.41636690647482,0.661111111111111,0.41952861952862,0.376293508936971,0.327193932827736,0.16908412764194,0.434589800443459,0.206569804169299,0.546191247974068,0.27427597955707,0.445328031809145,0.542775665399239,0.339968152866242,0.393939393939394,0.451704545454545,0.287743293003682,0.43031440638198,0.415170816444702,0.55243553008596,0.648630594522378,0.490813648293963,0.361776447105788,0.502473498233216,0.59415753781951,0.286159323542501,0.558541266794626,0.463317384370016,0.25635593220339,0.527168234064786,0.422693266832918,0.574903261470426,0.31438127090301,0.25883476599809,0.264294049008168,0.170742358078603,0.780763030628694,0.666268656716418,0.523112128146453,0.583828232069438,0.368819080860966,0.450800915331808,0.307385229540918,0.535874439461883,0.258379295714892,0.331847133757962,0.495145631067961,0.622933884297521,0.560553633217993,0.488050314465409,0.232504337767496,0.481132075471698,0.660578386605784,0.220046082949309,0.559764859568909,0.661618798955614,0.459791282995703,0.335750543872371,0.655441332860688,0.693929712460064,0.670624677336087,0.488888888888889,0.322751322751323,0.311498586239397,0.537634408602151,0.0931198102016607,0.640996602491506
"cg02515710",0.805340557275542,0.779934090076895,0.691672401927047,0.637737688932228,0.807228915662651,0.757301401869159,0.78868885251864,0.732172275829607,0.77564870259481,0.755930840369924,0.618728028124001,0.809231420707178,0.844891580386794,0.846631539330072,0.857884490590526,0.823495865412033,0.85249517507582,0.515899383009018,0.790548424737456,0.656518345042935,0.745548433048433,0.808106520462111,0.780008453085376,0.714025500910747,0.815814850530376,0.725248697299858,0.77734577501296,0.769155446756426,0.817132798748289,0.703865623561896,0.698275862068966,0.819306930693069,0.400105708245243,0.687637969094923,0.788370142577579,0.798158468621274,0.26000650829808,0.186896981014628,0.717993951612903,0.312900529395375,0.651424287856072,0.727318548387097,0.783141477905681,0.769277845777234,0.275765496639283,0.778148018239214,0.875044690740079,0.827008477997578,0.830958422799141,0.58037922506183,0.877958968963703,0.66793893129771,0.78130597622537,0.7995799579958,0.889846153846154,0.837262674733987,0.815247776365947,0.701902748414376,0.821407963069821,0.615714608263716,0.830304059792764,0.449152542372881,0.846085409252669,0.754674476233386,0.555855161787365,0.863095238095238,0.677493606138107,0.725338218714769,0.817705120296114,0.738235294117647,0.76864406779661,0.834755354344419,0.714824594492644,0.661267270128633,0.816082301070754,0.849317377380752,0.780041676313962,0.793844521093128,0.856549473371903,0.395500865218227,0.397459165154265,0.675407925407925,0.81006160164271,0.538896746817539,0.809800362976407,0.744787741773424,0.751329787234043,0.811889385659877,0.631542699724518,0.829738058551618,0.682926829268293,0.756514382402707,0.501981505944518,0.747149036570979,0.326375341396801,0.83733164983165
"cg26681523",0.65733456732994,0.740029182879377,0.735545500251383,0.622045454545455,0.705788210189384,0.764058495401779,0.726573979880185,0.809843707156567,0.675914559292904,0.672396759533689,0.725023157337568,0.773855433600316,0.65439205955335,0.68250968534442,0.519425501136598,0.777142857142857,0.258176647179649,0.541429475015813,0.658251586843624,0.652525671610829,0.631873589164786,0.656034726809474,0.541134227479142,0.78012917411021,0.448640483383686,0.587496348232545,0.753510716925351,0.670240977747031,0.722391968572676,0.848191593352884,0.411895783339047,0.326261467889908,0.540725806451613,0.758387196060326,0.753681578216171,0.490692864529473,0.26177043799364,0.176661414403559,0.445031855767927,0.761322402902836,0.693894736842105,0.802654558155781,0.814033366045142,0.78980294025649,0.207883773101164,0.485114239556889,0.792386923421406,0.592376790483127,0.559950556242274,0.69901083372586,0.80080509024802,0.57667731629393,0.671434537481729,0.540177471037713,0.803007232584697,0.69226689296701,0.669843260188088,0.355247981545559,0.839268394069558,0.407539874335428,0.668620819240887,0.351706551588858,0.546393706757653,0.440885206143897,0.344238975817923,0.16409659586849,0.857681669600201,0.422702557561925,0.700053276505061,0.236687101815122,0.817298652460044,0.45970695970696,0.583804430863254,0.68068803752932,0.777819690682761,0.80628676116093,0.809395416364202,0.528102270222614,0.797502661891395,0.304363837230713,0.428895612708018,0.727942407500418,0.768916394208314,0.332523935063133,0.746282190787087,0.457682826622843,0.474727452923687,0.641768436997065,0.63529601029601,0.776463963963964,0.680784586009373,0.701471243869817,0.652222399235303,0.641411520498184,0.771235415985171,0.780789562478911
"cg27171569",0.150212314225053,0.158645707376058,0.17208564631245,0.078343949044586,0.165546363322992,0.448255114320096,0.252570178636529,0.167643365424864,0.331575775836095,0.15136186770428,0.143143143143143,0.102462669935369,0.184271754304328,0.3911508101371,0.137221896955504,0.210656345219468,0.225981404958678,0.249299719887955,0.212068058235397,0.173961131300363,0.142316337395008,0.332428238944919,0.148372445117335,0.271527341294783,0.225531914893617,0.320331950207469,0.367633968310486,0.109173126614987,0.386964541914327,0.218347232752085,0.582469368520264,0.133541063877142,0.44061757719715,0.641488162344983,0.220447284345048,0.0731116197657197,0.179131886477462,0.246400116950515,0.631380609797876,0.651811838847626,0.317339149400218,0.506456241032999,0.116365568544102,0.14828801611279,0.11372265413126,0.140223771093177,0.219212712170459,0.521881167903083,0.287221323581124,0.310660562459124,0.424727932285369,0.133271202236719,0.247966507177034,0.287124524044564,0.118622926281651,0.499313321561703,0.228037566034044,0.132947976878613,0.602277610657499,0.707438016528926,0.145216534509454,0.162430254184749,0.663136263041416,0.242728635682159,0.188504627374574,0.172456068655497,0.686925647451963,0.236346806541191,0.265066828675577,0.066235016186893,0.146861898504474,0.356941785834929,0.487037037037037,0.138259833134684,0.257205513784461,0.389467755561814,0.116823619241537,0.129874776386404,0.716564743419303,0.115014164305949,0.246650906225374,0.100026626431171,0.35685393258427,0.194569866920152,0.231300448430493,0.159592245989305,0.311114706358194,0.132121212121212,0.0761705101327743,0.136837960228391,0.122913992297818,0.172932774597179,0.186118980169972,0.100114909508762,0.704621380846325,0.30491312852376
"cg19793753",0.800161812297735,0.677112479015109,0.540181691125087,0.524308152580404,0.626771653543307,0.567665758401453,0.532474226804124,0.271560940841055,0.648162627052385,0.804058338617628,0.580754352030948,0.658271604938272,0.520883341334614,0.744930629669157,0.519058295964126,0.580542264752791,0.743067345783814,0.640549273021002,0.536352800953516,0.507664009809933,0.47119140625,0.612101566720691,0.497105045492142,0.583905177791641,0.73639846743295,0.492527615334633,0.784403669724771,0.545454545454545,0.558318531675548,0.717282261741906,0.608055009823183,0.375609756097561,0.708171206225681,0.661751152073733,0.716036228023442,0.710178000912825,0.346013167520117,0.542976939203354,0.707361682670325,0.691874497184232,0.635181975736568,0.776306620209059,0.779816513761468,0.584732824427481,0.449320148331273,0.700640078778927,0.342314758113901,0.488908606921029,0.690990990990991,0.719460825610784,0.447440585009141,0.792293798916315,0.686789772727273,0.609360076408787,0.2429614181439,0.579623287671233,0.62316715542522,0.372146118721461,0.795275590551181,0.323170731707317,0.539227166276347,0.639380530973451,0.658420551855376,0.395093608779858,0.475838926174497,0.170970614425646,0.740678909293267,0.740579710144928,0.782212086659065,0.62987012987013,0.632720105124836,0.783177570093458,0.517125210555867,0.629944917376064,0.519341929746554,0.804358593363051,0.648648648648649,0.729101475189987,0.737670949026109,0.72816091954023,0.509216589861751,0.323648648648649,0.800132802124834,0.331333333333333,0.623858140784524,0.668840242198416,0.762169086251067,0.780756342747726,0.485661989017694,0.601609657947686,0.650485436893204,0.718705035971223,0.76193724420191,0.662931034482759,0.796383647798742,0.629684055841293
"cg18683606",0.835933297471759,0.822461862177801,0.756606911846239,0.72192513368984,0.641525321785156,0.720175855513308,0.650561559652469,0.819888381532217,0.706720071206053,0.65125373821026,0.776665114112715,0.769983297542353,0.765322960867515,0.821632349292979,0.786814054480853,0.777419849670195,0.817292006525285,0.830404217926186,0.668210526315789,0.780022999835715,0.737898600596467,0.673572348647488,0.738565488565489,0.828829887218045,0.78359375,0.814221126181669,0.667824074074074,0.742817583939079,0.837425186270917,0.837559284932506,0.794609013056296,0.84414513468939,0.634441087613293,0.520383693045564,0.717604835663015,0.703316610925307,0.775786329291864,0.820593199903545,0.82323326496364,0.879220622050103,0.786236297198538,0.824847250509165,0.714037626628075,0.684322033898305,0.768148564997186,0.740871613663133,0.712837209302326,0.78774433385298,0.729375818419904,0.839258114374034,0.678467908902691,0.833149171270718,0.676537585421412,0.697634408602151,0.646198527123742,0.603753578623688,0.709700948212983,0.633387888707038,0.774334525228447,0.762843068261787,0.726434426229508,0.696053736356003,0.759578160459218,0.727654586304581,0.779396186440678,0.932196589769308,0.798933114485023,0.722838814784645,0.775815377369598,0.856118400976503,0.863674941650753,0.792688126199105,0.661308840413318,0.520562770562771,0.530714656514968,0.835198622555651,0.794661770936308,0.828571428571429,0.826891807379612,0.79882674218671,0.761904761904762,0.873112463376155,0.705864751645721,0.707955338450802,0.76629722321535,0.818652849740933,0.537777777777778,0.795243157055541,0.78578947368421,0.717079530638853,0.637298091042584,0.592180712423979,0.788136421381804,0.721008920332205,0.837632473505299,0.792827337318146
"cg09521818",0.672527472527473,0.589907280741754,0.703869882220976,0.548214942951785,0.632098224073668,0.677819083023544,0.698640627991576,0.699746740455867,0.684658040665434,0.667384420519316,0.613755546591367,0.631331481085702,0.682146033000692,0.686280849229443,0.734282907662082,0.757488271382172,0.732538844471263,0.631633714880333,0.572850035536603,0.667441320009296,0.684319055206674,0.644715634354133,0.730911062906724,0.58156862745098,0.621965511468274,0.645732349841939,0.481153588195842,0.659756097560976,0.659683022145028,0.672604537783612,0.716075471698113,0.783624429858716,0.522889842632332,0.6672,0.350331876315363,0.676142697881828,0.170238675109596,0.170377898918969,0.774407369958432,0.686670207116304,0.57750107342207,0.592795883361921,0.297357969262649,0.607454162909528,0.143951656415237,0.764657222624341,0.76763795495784,0.811738519212746,0.777467647805126,0.640134819808141,0.512138252640241,0.585979803892873,0.699903298592457,0.69371332774518,0.769905170871354,0.731660642143313,0.707226354941552,0.462454212454212,0.637814711206187,0.393644859813084,0.672212389380531,0.590487238979118,0.680681818181818,0.688975069252078,0.679725431106647,0.720356131121004,0.72719298245614,0.7187708750835,0.671130648129217,0.803118355776045,0.715975011155734,0.492741173438708,0.60508166969147,0.720486111111111,0.596041055718475,0.772451393889518,0.646629405726018,0.717106254709872,0.756522605058753,0.706188247529901,0.584572230014025,0.439928057553957,0.57259193281588,0.425656660412758,0.719182825484765,0.664696399785062,0.736087530654593,0.725259055043255,0.684952757015936,0.684772065955383,0.591940831420556,0.597822973360069,0.751403731208114,0.729425837320574,0.413185820727026,0.739480265303903
"cg05947355",0.513119533527697,0.666042680643954,0.633779264214047,0.530811470408786,0.76694791969741,0.705008077544427,0.6326726342711,0.497189796800692,0.599214145383104,0.709656301145663,0.669430624654505,0.608400730498304,0.64344262295082,0.807208514755685,0.643675473462707,0.462330025725836,0.736890951276102,0.462162162162162,0.848523340743093,0.580132126253976,0.701600853788687,0.736879942487419,0.587125416204218,0.601497504159734,0.633980073413739,0.60723147819922,0.835029459025174,0.666563371552526,0.719118804091267,0.235580264072272,0.608291359938009,0.857772877618523,0.467153284671533,0.676945668135095,0.833173843700159,0.292381332269645,0.496172581767571,0.236965517241379,0.55541346973572,0.731458842705786,0.408828382838284,0.508624502432552,0.821463414634146,0.25036496350365,0.51536312849162,0.75445458496306,0.570062893081761,0.671497584541063,0.541335178139052,0.528814669286182,0.685714285714286,0.53726618705036,0.67390897171755,0.67527959892017,0.643947461838836,0.452812645281265,0.642021720969089,0.428571428571429,0.820101577118418,0.541979010494753,0.73960039305601,0.639676113360324,0.723952738990333,0.343626806833114,0.350594227504244,0.310964801215498,0.499862372694743,0.755944730077121,0.832983193277311,0.888752681581367,0.495023063850449,0.512249443207127,0.534640522875817,0.756148770245951,0.71994851994852,0.454214123006834,0.484735864082825,0.640941792020929,0.546460919154646,0.485784163864262,0.406742556917688,0.602904356534802,0.746835443037975,0.411261697321717,0.518210609659541,0.438109305760709,0.801382778126964,0.858222676200204,0.570259208731241,0.581578947368421,0.498467824310521,0.767544577130705,0.367756741250717,0.525940996948118,0.358485026423958,0.542903904606032
"cg06913869",0.0387141375734532,0.0537244561634806,0.0568610577877805,0.0418371008252601,0.0440380298428628,0.0575256811076373,0.0485137614678899,0.0521247021445592,0.0485959153902261,0.0528403126093549,0.0462254094388991,0.0491439256705429,0.0453879941434846,0.062051015096304,0.059815588304831,0.0467532467532468,0.038300682368479,0.097629009762901,0.0567177705611359,0.0440968828065602,0.0397406651458759,0.0501127782681181,0.059145942408377,0.038714059316278,0.0724866963900475,0.0480439258750858,0.042065404475043,0.0659451805401032,0.0483101525230128,0.0472002871500359,0.0636922756176379,0.0523248447991892,0.0713266761768902,0.0442542787286064,0.0501913265306122,0.0451537563254185,0.0478244561140285,0.045203820799139,0.0584827284652383,0.0499291489539051,0.0685684375817849,0.0448025152289251,0.0427500764759865,0.0574542977177245,0.0580788305925346,0.0535544677431139,0.0521531644131349,0.0530454172045535,0.0483087942697971,0.0490522906943518,0.0529876905518872,0.0508694523747729,0.0501799416038569,0.0430523158947018,0.0438207779419005,0.0462493871547639,0.0546151811690029,0.0440667769589412,0.0488810365135453,0.0512053391634543,0.0445353201501316,0.0593075077134042,0.0357349178839647,0.0409791279641569,0.0405419170826118,0.0388523047977422,0.0499026162025583,0.0420505107476343,0.0517422702096333,0.0551814552172099,0.0564632388274868,0.0705057840074305,0.0748176748176748,0.0583173197426686,0.0506746443616826,0.0504667444574096,0.0404943098512881,0.0474647464746475,0.0476408350014298,0.0496496198002087,0.0362094851187848,0.0434512725015518,0.0543435144783816,0.0522076372315036,0.0465293185419968,0.0687697993664203,0.0449984071360306,0.0477735623003195,0.0349735311984726,0.0626639819391055,0.0425263537255609,0.0486612945152067,0.0619895411011223,0.0774496537451246,0.0517268161342101,0.0470790786036571
"cg11457953",0.668674698795181,0.723758865248227,0.761772853185596,0.784248010054462,0.811282283642954,0.661345987920621,0.746845858475041,0.781499202551834,0.707112970711297,0.677782241864202,0.820335373968592,0.777777777777778,0.823079481210509,0.788235294117647,0.749635249489349,0.595706214689266,0.750678241996744,0.633986928104575,0.77984,0.840797001380943,0.856675206376317,0.856807166984873,0.741230972865652,0.766315789473684,0.776011560693642,0.792759051186018,0.761408083441982,0.854821235102925,0.751940658961532,0.812098188194039,0.840636474908201,0.774081632653061,0.689320388349515,0.753681392235609,0.855083459787557,0.834784254352763,0.805314608288586,0.814634146341463,0.818758815232722,0.744278606965174,0.690602836879433,0.780555555555556,0.761793675479523,0.751206064782908,0.836700978523319,0.850979772439949,0.82503748125937,0.771915037086986,0.724125430487584,0.732160973960095,0.79107286905082,0.837641529587695,0.788577154308617,0.693225628786488,0.850400337126001,0.834850919478665,0.740653418659481,0.706913339824732,0.801492199864346,0.621314808539478,0.766012732233338,0.818952234206471,0.736761904761905,0.793590627153687,0.710986267166042,0.77035965274907,0.773717371737174,0.822630796268758,0.727343044991621,0.83900674231212,0.831352393189849,0.365951888538152,0.636028564846809,0.478578110383536,0.742184755883386,0.593100638326769,0.815740045078888,0.553047070975358,0.750824693685203,0.803927680798005,0.65,0.818256130790191,0.799966239027684,0.418197082589988,0.803896312993077,0.4445573048925,0.808065410199557,0.742164867000263,0.828667953667954,0.871816638370119,0.857630979498861,0.698863636363636,0.749369586668128,0.540516473731077,0.16731713458391,0.701885450017787
"cg13107973",0.286312849162011,0.420731707317073,0.331075359864522,0.477495107632094,0.308666017526777,0.442873969375736,0.523908523908524,0.248760330578512,0.268206039076377,0.298862461220269,0.413213885778276,0.433008526187576,0.466766243465273,0.498228206945429,0.313160422670509,0.316901408450704,0.556506849315068,0.256227758007117,0.324876237623762,0.416201117318436,0.50045871559633,0.416929547844374,0.39558707643814,0.305620608899297,0.346303501945525,0.258181818181818,0.237777777777778,0.42188529993408,0.532657657657658,0.234388366124893,0.474339035769829,0.431419457735247,0.215294117647059,0.363004172461752,0.322803553800592,0.228383458646617,0.50201450443191,0.291095890410959,0.610748002904866,0.380689655172414,0.207939508506616,0.308370044052863,0.123955431754875,0.509769094138544,0.323529411764706,0.289308176100629,0.184346701164295,0.455179282868526,0.421797004991681,0.210965435041716,0.236230922362309,0.230685527747552,0.416830708661417,0.423487544483986,0.168804515135967,0.291700241740532,0.454929577464789,0.347417840375587,0.613682092555332,0.229591836734694,0.264425770308123,0.297752808988764,0.372983870967742,0.277360066833751,0.39961759082218,0.376187814421464,0.207272727272727,0.317073170731707,0.686078252957234,0.455543933054393,0.204,0.750131787032156,0.411829134720701,0.286259541984733,0.293488824101069,0.125488493269648,0.617623918174666,0.422222222222222,0.119118522930316,0.218421052631579,0.323809523809524,0.331822302810517,0.223162003903709,0.26095423563778,0.658,0.356311548791406,0.225887265135699,0.280462899931926,0.491874322860238,0.431952662721893,0.42005076142132,0.278612118073537,0.157676348547718,0.440283400809717,0.186996904024768,0.258064516129032
"cg03292241",0.0878766140602582,0.113262342691191,0.0872079574369651,0.0697536360937964,0.0461628932666863,0.0453168044077135,0.0659665729921609,0.0764253942579863,0.07924391130498,0.0662572721396251,0.132218024824609,0.0414108239326003,0.0640128317293672,0.093861588165278,0.0448979591836735,0.0468784714507887,0.0479148181011535,0.126984126984127,0.068974358974359,0.0499157862501914,0.0365809225388035,0.048961119111294,0.0477995367445778,0.0459592047508391,0.0964497041420118,0.0704898446833931,0.0501439539347409,0.0679357969391564,0.0575932100636557,0.0449438202247191,0.0945198592257416,0.0729694241230538,0.120815138282387,0.093491124260355,0.0758034026465028,0.0975870168695281,0.046900826446281,0.0443452795983824,0.0771324863883848,0.0548128342245989,0.162870159453303,0.0673297628156083,0.0618729096989967,0.0744525547445255,0.0374829860747566,0.0425119524486368,0.0458330029339466,0.0523059617547807,0.0508111962916741,0.0608499678042498,0.0814643799472295,0.0814606741573034,0.0440811724915445,0.0595322466335932,0.0409372005922829,0.0318048142903823,0.052335396736072,0.199579831932773,0.0457775919732441,0.0481851523966106,0.0327191867852605,0.227342549923195,0.0478903603326147,0.0390807279514699,0.0606673407482305,0.0565798987707881,0.0375685450939214,0.0422150059818834,0.0367448151487827,0.0425339366515837,0.035245288154045,0.0407717164037255,0.0421841119653065,0.0575571177504394,0.0404367165386171,0.0438292964244521,0.037825262795106,0.0525103638876094,0.0391475349858227,0.0374909296138031,0.100120627261761,0.0584986191313081,0.0306168392615939,0.0549697258316892,0.0374918495979135,0.0303109145310264,0.0331825037707391,0.0358756311453627,0.0636633396277313,0.0513259195893926,0.25769669327252,0.0330263048709651,0.0366044193140391,0.0673808852551452,0.0382209867963864,0.0487547892720307
"cg13815131",0.426040379068809,0.391483814903324,0.269151138716356,0.331255879586077,0.323142188414277,0.273801190059503,0.47051467051467,0.409301249421564,0.270931434478006,0.224882383690538,0.378076400422769,0.262545354966797,0.401952807160293,0.361871773086726,0.64988879784619,0.461788617886179,0.425830603649977,0.384020618556701,0.313188289014236,0.321428571428571,0.356874216464689,0.290746829497417,0.583979778610651,0.207167321025812,0.400514839491217,0.651077752117013,0.270242070116861,0.422726331054485,0.375981280193237,0.420552420552421,0.365627073656271,0.188547598043147,0.282894736842105,0.283574638042936,0.268081461743434,0.139275232869721,0.0776210993602298,0.0827045508134874,0.288478312584252,0.527842655193608,0.48522622345337,0.392994953992283,0.17418668557752,0.224375318714941,0.10646291313398,0.386961206896552,0.340173913043478,0.515439672801636,0.348689499919601,0.324109071274298,0.585278483938063,0.195826645264847,0.330968335304165,0.395827900912647,0.248267291238469,0.14365966041785,0.439096737154339,0.377358490566038,0.519547981408913,0.112437884743751,0.366376531270148,0.363273453093812,0.351316217094573,0.206106870229008,0.453756752332624,0.251521969295924,0.311676458844333,0.36358282208589,0.327875113381391,0.205309489152284,0.411382299270073,0.459497442239586,0.208317436093094,0.318418033340082,0.312512716174975,0.481145045664343,0.463235294117647,0.489921790551281,0.371125655866284,0.164340415019763,0.243107168544714,0.47016393442623,0.358402971216342,0.168039814311405,0.410177404295051,0.638555265448216,0.20037296037296,0.18233749481734,0.298634524612272,0.348051948051948,0.469873417721519,0.365226291664812,0.208099082723929,0.528252148997135,0.127645086947413,0.493776483050847
"cg17372581",0.0582754531594105,0.0712166172106825,0.047571189279732,0.0480349344978166,0.0474554707379135,0.0599683544303797,0.0494167717528373,0.0555281585955222,0.0480691874497184,0.0493389990557129,0.0635491606714628,0.0637166001692661,0.0434642627173213,0.0591002983704384,0.0417328392447503,0.0666859959408524,0.0503941441441441,0.0716134598792062,0.0573738170347003,0.0680193236714976,0.0414955694834666,0.0481786133960047,0.0485674725742891,0.0426389122041296,0.0728542914171657,0.134788799240626,0.0716350123864575,0.0608097033273234,0.0622171945701357,0.0466893039049236,0.0572248803827751,0.0487661574618096,0.0952380952380952,0.0935460478607687,0.0463130234849729,0.065044814340589,0.0538427659105924,0.0373197625106022,0.0368844418285266,0.0366587912506669,0.0938320209973753,0.0800459594025278,0.0500302602380472,0.0752037864843545,0.0616988308212424,0.0594367722718657,0.0499431541335066,0.0470535312640576,0.0522388059701493,0.0650773195876289,0.0318096135721018,0.0407303370786517,0.0429376897498916,0.0530785562632696,0.0552763819095477,0.0611318739989322,0.0361926474779139,0.281954887218045,0.0522583053378126,0.0667629593965656,0.0416419302858112,0.055883266066439,0.055008210180624,0.0405808177302254,0.0539348710990502,0.0499618611746758,0.0391287830821831,0.0518591968269708,0.0502700915003858,0.0623059866962306,0.0579887876664331,0.0500805016524023,0.0644603071598529,0.0624167036872501,0.0495670995670996,0.0441057731126363,0.0764847030593881,0.0679806918744972,0.0453005927180356,0.0540139486570708,0.0851934523809524,0.0578444747612551,0.0366766467065868,0.0432497978981407,0.0424664738364449,0.0812973883740522,0.057809665182253,0.0427779442613126,0.0382628658886551,0.051892635925671,0.0761973875181422,0.0477489768076398,0.035972850678733,0.0795087265675501,0.0447523640108604,0.0434452871072589
