"","GSM3936879_202163530086_R01C01","GSM3936880_202163530086_R02C01","GSM3936881_202163530086_R03C01","GSM3936882_202163530086_R04C01","GSM3936883_202163530086_R05C01","GSM3936884_202163530086_R06C01","GSM3936885_202163530086_R07C01","GSM3936886_202163530086_R08C01","GSM3936887_202163530106_R01C01","GSM3936888_202163530106_R02C01","GSM3936889_202163530106_R03C01","GSM3936890_202163530106_R04C01","GSM3936891_202163530106_R05C01","GSM3936892_202163530106_R06C01","GSM3936893_202163530106_R07C01","GSM3936894_202163530106_R08C01","GSM3936895_202163530149_R01C01","GSM3936896_202163530149_R02C01","GSM3936897_202163530149_R03C01","GSM3936898_202163530149_R04C01","GSM3936899_202163530149_R05C01","GSM3936900_202163530149_R06C01","GSM3936901_202163530149_R07C01","GSM3936902_202163530149_R08C01","GSM3936903_202163530167_R01C01","GSM3936904_202163530167_R02C01","GSM3936905_202163530167_R03C01","GSM3936906_202163530167_R04C01","GSM3936907_202163530167_R05C01","GSM3936908_202163530167_R06C01","GSM3936909_202163530167_R07C01","GSM3936910_202163530167_R08C01","GSM3936911_202163550114_R01C01","GSM3936912_202163550114_R02C01","GSM3936913_202163550114_R03C01","GSM3936914_202163550114_R04C01","GSM3936915_202163550114_R05C01","GSM3936916_202163550114_R06C01","GSM3936917_202163550114_R07C01","GSM3936918_202163550114_R08C01","GSM3936919_202163550130_R01C01","GSM3936920_202163550130_R02C01","GSM3936921_202163550130_R03C01","GSM3936922_202163550130_R04C01","GSM3936923_202163550130_R05C01","GSM3936924_202163550130_R06C01","GSM3936925_202163550130_R07C01","GSM3936926_202163550130_R08C01","GSM3936927_202163550152_R01C01","GSM3936928_202163550152_R02C01","GSM3936929_202163550152_R03C01","GSM3936930_202163550152_R04C01","GSM3936931_202163550152_R05C01","GSM3936932_202163550152_R06C01","GSM3936933_202163550152_R07C01","GSM3936934_202163550152_R08C01","GSM3936935_202163550167_R01C01","GSM3936936_202163550167_R02C01","GSM3936937_202163550167_R03C01","GSM3936938_202163550167_R04C01","GSM3936939_202163550167_R05C01","GSM3936940_202163550167_R06C01","GSM3936941_202163550167_R07C01","GSM3936942_202163550167_R08C01","GSM3936943_202184900081_R01C01","GSM3936944_202184900081_R02C01","GSM3936945_202184900081_R03C01","GSM3936946_202184900081_R04C01","GSM3936947_202184900081_R05C01","GSM3936948_202184900081_R06C01","GSM3936949_202184900081_R07C01","GSM3936950_202184900081_R08C01","GSM3936951_202184900085_R01C01","GSM3936952_202184900085_R02C01","GSM3936953_202184900085_R03C01","GSM3936954_202184900085_R04C01","GSM3936955_202184900085_R05C01","GSM3936956_202184900085_R06C01","GSM3936957_202184900085_R07C01","GSM3936958_202184900085_R08C01","GSM3936959_202184900109_R01C01","GSM3936960_202184900109_R02C01","GSM3936961_202184900109_R03C01","GSM3936962_202184900109_R04C01","GSM3936963_202184900109_R05C01","GSM3936964_202184900109_R06C01","GSM3936965_202184900109_R07C01","GSM3936966_202184900109_R08C01","GSM3936967_202184900129_R01C01","GSM3936968_202184900129_R02C01","GSM3936969_202184900129_R03C01","GSM3936970_202184900129_R04C01","GSM3936971_202184900129_R05C01","GSM3936972_202184900129_R06C01","GSM3936973_202184900129_R07C01","GSM3936974_202184900129_R08C01"
"cg16020840",0.80793991416309,0.759489418878065,0.814938684503902,0.850756533700138,0.883735312306741,0.815766550522648,0.804429503658295,0.874225693509292,0.814555921052632,0.767141009055627,0.789350649350649,0.855103034236573,0.758009950248756,0.839350492313007,0.891411648568608,0.790600832837597,0.801017354877319,0.799204771371769,0.858683926645092,0.837230840472332,0.874333333333333,0.813896648044693,0.851342501637197,0.81008018327606,0.693579148124603,0.758846657929227,0.867967614697945,0.81797011449641,0.858331555365906,0.859948761742101,0.779800922554018,0.455924559245592,0.686746987951807,0.679042904290429,0.845473465140479,0.796338098821169,0.897858897858898,0.81665512465374,0.922939068100358,0.872509960159363,0.695167286245353,0.80466768138001,0.865354152523195,0.786123488224061,0.905994043186895,0.848701387934588,0.847196980287991,0.861172099307549,0.858921161825726,0.769285714285714,0.89015769439913,0.808778625954198,0.895841663334666,0.852169649423878,0.869332540508399,0.890327353430738,0.819439868204283,0.613275613275613,0.757755775577558,0.869257086999022,0.831207801950488,0.835625,0.838129496402878,0.85304117869286,0.782182835820896,0.755900420303912,0.822660974742085,0.869187848729076,0.805441274054413,0.854264705882353,0.864070536370316,0.688848920863309,0.815343443354148,0.885638998682477,0.880750176928521,0.892078071182549,0.852221839476404,0.848148148148148,0.869515992074724,0.905673044645854,0.865804365400162,0.807536231884058,0.859298451891044,0.90301684249491,0.865161865161865,0.904934687953556,0.874214611309597,0.863347614123209,0.882429784454605,0.880008710801394,0.619087136929461,0.878389261744966,0.849472418859356,0.86669311644515,0.865388127853881,0.819305348391221
"cg13754518",0.590964890743923,0.69245122985581,0.646612740141557,0.690188723479076,0.55808565036753,0.595631326584976,0.656900151177021,0.62018291253029,0.685062545989698,0.725121907169948,0.62881602325957,0.544065882978017,0.567842657075075,0.646714709622721,0.623218682384541,0.4720823798627,0.669155998103367,0.727129337539432,0.733974358974359,0.575288041319031,0.582508710801394,0.687988848447301,0.650359934979488,0.285974222896133,0.619095731245264,0.672162948593598,0.694140373470702,0.561957653592503,0.529037896242155,0.671195026479392,0.661667076469142,0.634961439588689,0.693602693602694,0.707474226804124,0.681657093975315,0.602800546448087,0.630937227842165,0.268962967527266,0.739433117851815,0.667439749924372,0.73046875,0.427257525083612,0.669489965015651,0.788755020080321,0.661351052048726,0.694144069206455,0.651797258856995,0.704645323289391,0.677868852459016,0.590441176470588,0.624337774923744,0.47463976945245,0.411196043165468,0.724506074364953,0.623220012828736,0.530551506316812,0.749661538461538,0.525032092426187,0.767112868877396,0.460604294180511,0.612383942288424,0.700993676603433,0.814201815269621,0.67316309837115,0.681129828143611,0.668166889672789,0.628998609179416,0.666951688755879,0.664617782010216,0.770108043217287,0.48255033557047,0.560821780941676,0.727289080769923,0.71240345297592,0.52070351758794,0.612361557699178,0.624487346203861,0.577104642014162,0.642908985338946,0.25798809730167,0.663543191800879,0.811688311688312,0.543398834798065,0.49900838078178,0.664387164650184,0.535892082864943,0.499614128821609,0.677151377449588,0.633083470969381,0.500327930291389,0.711945839702992,0.536873156342183,0.422848101265823,0.528247816593886,0.327747690347244,0.618956743002545
"cg08647476",0.780798925814032,0.783362989323843,0.690336953494848,0.768497935852652,0.41842397336293,0.614077221503787,0.563480020232676,0.879749664729549,0.454492244659058,0.743301642178047,0.841603053435115,0.868191721132898,0.855055747789312,0.814912280701754,0.730416372618207,0.728916555506151,0.840414769853313,0.735361216730038,0.756774841083975,0.774295572167913,0.858526315789474,0.833141044130372,0.69537037037037,0.801013357899585,0.781553398058252,0.717821782178218,0.351747463359639,0.8778071334214,0.723838693210822,0.864775413711584,0.760485651214128,0.814885496183206,0.53419452887538,0.656192236598891,0.332984567093905,0.842442904798563,0.852225791647545,0.321295688334428,0.813298395021291,0.857614678899083,0.670083876980429,0.76017130620985,0.401737967914438,0.492819843342037,0.864021164021164,0.497558707277377,0.687506523327419,0.744829304759532,0.701124903025601,0.849290780141844,0.801386623164764,0.834592960483697,0.800187178287319,0.727545809552418,0.898142600359497,0.815962899682695,0.725577511828556,0.63768115942029,0.813239365718601,0.772417409543786,0.526056338028169,0.405690200210748,0.766244057052298,0.798289379900214,0.815349887133183,0.860029282576867,0.845104333868379,0.440746159473299,0.850954478707783,0.803668923345709,0.73069451189898,0.472380086383269,0.663554891710232,0.822960251046025,0.508979089790898,0.736733376371853,0.773243243243243,0.756599941978532,0.859271523178808,0.226928221132412,0.648480124707716,0.767369242779079,0.453274825288477,0.871249673884686,0.792427542301893,0.845917740945365,0.811094224924012,0.865527992408838,0.863744478423378,0.781240357914224,0.850692354003612,0.629004278940673,0.744195147404122,0.621566215662157,0.878565921356978,0.823169799786031
"cg06563689",0.425507900677201,0.655209452201933,0.566566566566567,0.543224299065421,0.558514365802383,0.527060782681099,0.630457933972311,0.529036827195467,0.397572078907436,0.659038901601831,0.732367149758454,0.5436212187637,0.672105263157895,0.717472118959108,0.695652173913043,0.692307692307692,0.163062536528346,0.333827893175074,0.421605401350338,0.630481667864845,0.707162643450732,0.615004492362983,0.486951693503609,0.62523469770935,0.56929347826087,0.482336956521739,0.701188455008489,0.662424648359009,0.629438347320852,0.78804920913884,0.22082717872969,0.681141439205955,0.465256797583082,0.406130268199234,0.692741935483871,0.328407224958949,0.850950118764846,0.72,0.430602006688963,0.769832402234637,0.441379310344828,0.792697290930506,0.670094936708861,0.377358490566038,0.891884141095498,0.770896491987874,0.474432780223502,0.62606978275181,0.348105789849893,0.657998423955871,0.542210617928634,0.222073578595318,0.741369552914544,0.509938837920489,0.422595946528676,0.305769230769231,0.554804804804805,0.363425925925926,0.310799670239077,0.493617021276596,0.64975845410628,0.396006655574043,0.492871690427699,0.48695652173913,0.484749455337691,0.761611639619474,0.904010519395135,0.672759226713532,0.442263657180242,0.44811320754717,0.681257706535142,0.706384558277654,0.42827868852459,0.73993288590604,0.639175257731959,0.514101531023368,0.672491909385113,0.386286817962337,0.86077807682897,0.206530612244898,0.319843342036554,0.413997627520759,0.576376004947434,0.252935256625294,0.700763358778626,0.233625928426739,0.431812810210352,0.496651210716126,0.47029702970297,0.830677290836653,0.488929889298893,0.556923076923077,0.519302615193026,0.444444444444444,0.776221692491061,0.480617088607595
"cg11696831",0.0336099295725542,0.030870329334454,0.0360527175688923,0.0250504632265411,0.0292803448457131,0.0401905193921524,0.0367344989013089,0.0356733076040471,0.0324959988866467,0.0221573471068194,0.0401687278305052,0.0296862542794166,0.0339989946533839,0.0356976201586561,0.0363646457916944,0.0336240998072827,0.0273092890503373,0.0403616402970617,0.0373662458246051,0.0292259517661924,0.0277858779420954,0.0334550644335306,0.0296004181118449,0.0314936238318963,0.0277123303040503,0.0389274753674689,0.0287490700393241,0.0338013011788876,0.0378099806102664,0.0315908236179015,0.0277602523659306,0.027975014681544,0.0531030070377479,0.049124788255223,0.0218373493975904,0.0374711760184473,0.0366036603660366,0.0399168211202025,0.0405629688641041,0.0372073131615524,0.104111051788574,0.044251690679212,0.0228552051542896,0.0266617969320672,0.0299050778730071,0.0365612648221344,0.027755905511811,0.0309453537250693,0.0275196568977841,0.0360095011876485,0.0320005858230814,0.0290003002101471,0.0343815745764589,0.032794830371567,0.0410275267913427,0.0331028123559244,0.0358730357478245,0.134461264470169,0.0367321089297023,0.0343753539472194,0.0290407744206512,0.0547490667772708,0.0276122749695688,0.038928003633886,0.029066950876853,0.0273163272398693,0.0248353989155693,0.0261468316739555,0.0325028251627832,0.0332847930101935,0.0378343715646757,0.0371933878421614,0.0216732006805237,0.0386065720955288,0.0329416490910917,0.0243257306391466,0.0323976361333896,0.0777565632458234,0.0327661431064572,0.0362193111824412,0.0311866521128957,0.0259354775923313,0.0294032144192035,0.0386933079606724,0.0307721621492879,0.0346445686900958,0.031501308589103,0.0305147354051233,0.0263517934685622,0.0254964164023029,0.0305006158081576,0.0315289814048687,0.0313445267634036,0.0397549055365089,0.0291098437887429,0.0320269475485216
"cg12025436",0.769724182168056,0.693244065733414,0.733826899347788,0.757814161173719,0.749381188118812,0.723426899028868,0.802973542495903,0.791366011445633,0.76044226044226,0.756574727389352,0.630497592295345,0.811830308331511,0.75332866152768,0.729686970279128,0.799132947976879,0.793103448275862,0.761306937067439,0.651728553137004,0.801495856074389,0.724168912848158,0.722574353973671,0.772917538719129,0.724393450460141,0.797702616464582,0.709518392112249,0.550086355785838,0.797130330809087,0.757779401022644,0.738398000217368,0.834385364288007,0.821193904655389,0.853636712258724,0.570469798657718,0.513654096228869,0.787339743589744,0.737124021425628,0.813962832747363,0.703487038311539,0.853305476794508,0.843225948808473,0.553413654618474,0.619301361752516,0.752470098803952,0.779160186625194,0.855674179517596,0.797445057919238,0.79300180659884,0.869350367602748,0.732400164676822,0.712893081761006,0.757111056146426,0.789275043245793,0.617312575908137,0.780590717299578,0.807166897644031,0.799748901443817,0.739481446980283,0.431122448979592,0.830576521599486,0.560553633217993,0.749334347660708,0.602390438247012,0.742349457058243,0.838526357044876,0.761214442013129,0.747626582278481,0.768084837773009,0.786779215084411,0.798666520931249,0.844821092278719,0.806573837264374,0.817094017094017,0.809559187716691,0.773425628904271,0.646223653395785,0.84672268907563,0.788425554664528,0.791149487317863,0.738573715098702,0.871332343874872,0.552607913669065,0.815342572711302,0.661764705882353,0.379054054054054,0.823377581120944,0.770783630023858,0.831765105997052,0.834544596507787,0.743083003952569,0.809605122732124,0.656881616939365,0.549667813975826,0.774664445968453,0.742140790742526,0.847204858010359,0.825153673529125
"cg06770413",0.279831932773109,0.294678492239468,0.208729641693811,0.210822772078053,0.410743249689915,0.275211644140799,0.43132259273136,0.107498559552227,0.491718426501035,0.237538343558282,0.313612708846891,0.139225920151834,0.202316395527884,0.197423018126228,0.586370839936609,0.185705605347106,0.477620317103971,0.587275693311582,0.285485592315902,0.364395367627256,0.138894445555778,0.205324603125579,0.502548330404218,0.177795463589335,0.522916666666667,0.393248945147679,0.545619235836627,0.279014419711606,0.239835882133532,0.0993986814460625,0.523609394313968,0.246098254785885,0.318810222036028,0.220135628586333,0.492035656875639,0.207554751858549,0.0892678868552413,0.0741702336678128,0.517503392130258,0.155834053586863,0.387459807073955,0.468932038834951,0.571187513182873,0.226366559485531,0.0841004184100418,0.309916772464381,0.332306868389343,0.227128427128427,0.515665796344647,0.270884689126267,0.384406657018813,0.111917876815223,0.182636619072195,0.394098360655738,0.207016887891818,0.180620444776677,0.496068694392717,0.372549019607843,0.589190066547638,0.136882129277567,0.260487363454205,0.43015214384509,0.558713637576728,0.162760227107294,0.523664122137405,0.243523980507823,0.657847263980758,0.289885073881076,0.34165613147914,0.762554769127064,0.181344148319815,0.285834957764782,0.295900178253119,0.223133085692327,0.256835602333829,0.142328208346407,0.17588523094784,0.354920814479638,0.28623118175357,0.144590949955049,0.321797931583134,0.342825848849945,0.254160887656033,0.206998366628974,0.213192095424604,0.378615249780894,0.188380421806606,0.257790368271955,0.143292682926829,0.423442302319084,0.276147050441721,0.37481687664811,0.223037616873233,0.526741903827282,0.0874475637302356,0.214393233459967
"cg15572423",0.186988171064604,0.189326556543837,0.206738544474394,0.205199115044248,0.270294117647059,0.263632944716059,0.288167938931298,0.200369003690037,0.130870212478008,0.173337637185281,0.161984557253162,0.207944796717643,0.229713744972794,0.336343818125195,0.241963359834082,0.285139215028514,0.180660377358491,0.115443258549336,0.187865886109633,0.164587155963303,0.27497062279671,0.286173633440514,0.253350515463918,0.257375776397516,0.177383966244726,0.162350078220059,0.169379606879607,0.204990757855823,0.252328878088295,0.191316931982634,0.201819215463331,0.369093231162197,0.132395067878939,0.146604938271605,0.149654643131236,0.212812637121545,0.143835616438356,0.149528067560854,0.197700631199279,0.273758310520141,0.125551804726045,0.173125956144824,0.171413023762017,0.152530933633296,0.133701076963488,0.257794232268122,0.295156868717636,0.232312565997888,0.176857786246319,0.158934018301493,0.168200836820084,0.156081206928665,0.205214615111742,0.204676121119203,0.33873259448707,0.309614819170832,0.223149336756525,0.135338345864662,0.210221793635487,0.140022675736961,0.321853961677887,0.155230017990234,0.28458942632171,0.231008189776899,0.153077930582842,0.160361718161266,0.195894850558156,0.289639261744966,0.343792633015007,0.187770562770563,0.315362931642001,0.286830056558039,0.149168528170762,0.173452577076959,0.207151418298042,0.264773160503241,0.189511831166063,0.160870340645622,0.35264483627204,0.215702479338843,0.106966998428497,0.122292103424179,0.236081054495377,0.227772420443587,0.238895558223289,0.18010372465818,0.300169348010161,0.329201934703748,0.155537569135303,0.190434142752024,0.205005959475566,0.282755705832629,0.292035398230089,0.170822697820538,0.270718232044199,0.280925778132482
"cg26277385",0.739072847682119,0.743276283618582,0.823853211009174,0.725622406639004,0.713231118682567,0.740013315579228,0.730337078651685,0.808838299296954,0.730886850152905,0.763586956521739,0.743394308943089,0.805219262846381,0.831047563466589,0.821539416511484,0.825499231950845,0.703841387856258,0.702875399361022,0.620588235294118,0.778461538461538,0.767924528301887,0.743354369860394,0.820992092020129,0.799382716049383,0.850019477989871,0.536505332239541,0.592664092664093,0.696499458679177,0.716211545108884,0.768232546067999,0.796443228454172,0.762639907371671,0.799429996437478,0.564285714285714,0.698905109489051,0.755150554675119,0.824284666177549,0.806908997164218,0.870888157894737,0.742125984251969,0.799518845228549,0.5418410041841,0.717258261933905,0.673336055532871,0.824919871794872,0.832513661202186,0.628881016878516,0.8707656612529,0.831791907514451,0.723204619271021,0.768265682656827,0.816176470588235,0.754272905575792,0.686669435215947,0.631675874769797,0.836234011323129,0.78112061827215,0.80917667238422,0.554298642533937,0.717979315831344,0.629855851453701,0.750233863423761,0.487440597420231,0.65954733822123,0.77951499680919,0.553191489361702,0.698040587823653,0.787343069433769,0.63649827217377,0.769568397951719,0.857497517378352,0.797830168996453,0.820123905148473,0.636606546426186,0.771743408107044,0.700903680846374,0.829539790662901,0.807343151099455,0.627356422621657,0.848465608465608,0.817616322468276,0.760956175298805,0.776626605884791,0.701622384199389,0.784763653051859,0.798381162619573,0.522288602941177,0.775274177467597,0.766190263510496,0.737098344693281,0.852892561983471,0.618795888399413,0.776550680786687,0.875841553154846,0.556330275229358,0.796921130324758,0.81217587373168
"cg23395749",0.149188056574123,0.187322162503952,0.183101962661561,0.326996197718631,0.269500189322226,0.12436245252306,0.134787110133299,0.351368354828562,0.116156139875305,0.146495781959766,0.193638048177888,0.144459706959707,0.184618239168754,0.134472626043922,0.0964005825646716,0.120759176863181,0.0842894152479645,0.145054945054945,0.298979591836735,0.0941849174668249,0.0744860785844392,0.109393478628147,0.176841923209962,0.126755312538834,0.0962099125364431,0.28626320845341,0.448717948717949,0.230803373280071,0.167558633716354,0.282842157842158,0.12648709315376,0.0919357684842068,0.190015282730515,0.11047215496368,0.375125232574782,0.32296762170976,0.20711286737466,0.288318144159072,0.209946714031972,0.113943843905092,0.302962298025135,0.626547987616099,0.378903690762175,0.311082721175343,0.215932042295355,0.609725555671502,0.122071179725391,0.438072652797241,0.149688588620289,0.491257995735608,0.258450935346242,0.132412772777709,0.156099662526029,0.168121924114939,0.0861308918277382,0.339473462864833,0.135679435274577,0.143769968051118,0.227529249827942,0.177239946216844,0.338540102132773,0.19844020797227,0.119894598155468,0.404867649671345,0.22101133391456,0.0854199113453935,0.637270987147936,0.479742462311558,0.158373030414071,0.0931062894809118,0.341996455995275,0.124366554054054,0.190391194407259,0.468640889693521,0.451370585134423,0.109540900254225,0.161539297749755,0.0893433799784715,0.181913139087411,0.117210203422667,0.109918419922714,0.126246600181324,0.354922279792746,0.134875316226961,0.169724770642202,0.0835502958579882,0.560825647782169,0.238613462313583,0.171271424916859,0.0797816746022529,0.169427036705461,0.25,0.10109268739971,0.0977698128235763,0.259238235794971,0.148205361199455
"cg01466771",0.0528115501519757,0.0438575807592549,0.0352732194214177,0.0393798024149287,0.0438582162691931,0.0367861256012465,0.0465366799526015,0.0372707945787935,0.0381839348079162,0.0490341753343239,0.0480244488103034,0.0475693311582382,0.0514319888364675,0.0407450523864959,0.0340067762579997,0.0396076391469124,0.0433264703249485,0.046551724137931,0.0647871280079738,0.0510878010878011,0.040556128953919,0.0546218487394958,0.037352186698367,0.0490514700324994,0.055675782018493,0.0515291160452451,0.0315934065934066,0.0394676457090408,0.0520692249811889,0.0466331525334039,0.047418335089568,0.0454426743275007,0.0561993047508691,0.0565466173005722,0.0470320500663759,0.0454152871743198,0.0454305024977961,0.0609185315196724,0.0490761642003177,0.0297014925373134,0.0529938059187887,0.0551264980026631,0.0466490632465736,0.0470292887029289,0.0474215316040364,0.0359079486840365,0.0390457910611461,0.0487012987012987,0.0336471677728044,0.0507138607971446,0.0377999342609839,0.0348427672955975,0.0385316148188137,0.0382252559726962,0.042413282919612,0.051095781698309,0.041890885007037,0.0937142857142857,0.0455117209834191,0.0432220039292731,0.0470965859352203,0.057210401891253,0.0483953132959755,0.0431043256997455,0.0389397905759162,0.0573007562536358,0.0502519798416127,0.0398492524403806,0.0412802090137165,0.0503768650976773,0.0480597014925373,0.0493827160493827,0.0408402769627978,0.0341705292659265,0.0402684563758389,0.0367190672312779,0.0365395453691527,0.0395082727694449,0.0373389429397844,0.0846729580214774,0.0557749259624877,0.0416267024745828,0.0522284996861268,0.0449601914971119,0.0344472345631318,0.0390723696083739,0.0428868120456906,0.0386511263647671,0.0407347244783206,0.0428600865444055,0.0440554059253559,0.0413294299982779,0.0426215689373584,0.0399701158012701,0.0341973873196088,0.0521862611679782
"cg21651000",0.600198412698413,0.572110792741165,0.584518167456556,0.649137222678718,0.410872313527181,0.439077144917087,0.597744360902256,0.542349726775956,0.473684210526316,0.743529411764706,0.654526534859521,0.756373937677054,0.613031914893617,0.720470336718332,0.727435744172146,0.646296296296296,0.708744247205786,0.640977443609023,0.666283744974153,0.721425266080518,0.691525423728814,0.604502814258912,0.565887050770108,0.361075544174136,0.392185238784371,0.45096241979835,0.637085137085137,0.758433734939759,0.638034188034188,0.736213235294118,0.604884157795867,0.633640552995392,0.72621359223301,0.330952380952381,0.545702592087312,0.705794205794206,0.652642208010771,0.61335601871544,0.731736526946108,0.369318181818182,0.662295081967213,0.571428571428571,0.685319767441861,0.552655265526553,0.708,0.800733944954128,0.589261744966443,0.690155997848306,0.695945945945946,0.708436724565757,0.682692307692308,0.435680751173709,0.648066958947788,0.733296521258973,0.708599324070597,0.488899167437558,0.595638629283489,0.607645875251509,0.215841584158416,0.397231096911608,0.600395647873393,0.334719334719335,0.606533398342272,0.583174904942966,0.69017094017094,0.71390134529148,0.679723502304147,0.711559139784946,0.505140316754654,0.758821389596217,0.857245337159254,0.587652095538531,0.517960602549247,0.768326804700616,0.694444444444444,0.822013341419042,0.744540039708802,0.821319018404908,0.800473808897078,0.733039647577093,0.671368124118477,0.639915522703273,0.57672170761176,0.800855386260358,0.634565778159931,0.79237668161435,0.725459644749143,0.788177339901478,0.804674457429048,0.608493008803729,0.592696629213483,0.506856982927512,0.491541178657743,0.802825552825553,0.759677419354839,0.757976298997265
"cg01986275",0.597348311671347,0.662773636950525,0.56991755261445,0.66087962962963,0.468251992031873,0.47344228804903,0.663670129730312,0.714978247358608,0.690223633538274,0.609097088478532,0.743772241992883,0.437520826391203,0.683130288663506,0.559469192442405,0.746727898966705,0.613683223992502,0.646570972886762,0.84445067264574,0.647909174247232,0.368583309435044,0.610539444964141,0.520148298539083,0.611984376488521,0.496111907554629,0.692992309686339,0.721365090650551,0.761741714581045,0.509192701133536,0.650416171224732,0.446202149498853,0.637491502379334,0.708537946428571,0.709774941215989,0.874130791468083,0.655052026286966,0.34969723183391,0.245974616404622,0.571708612621728,0.548136645962733,0.735070070361109,0.599100822651617,0.775034552079407,0.647971781305115,0.550614947965941,0.264020669072119,0.623561239547467,0.472559925185805,0.697634192612432,0.708679076026015,0.741216062057951,0.716029634618623,0.585767557489124,0.487136609210188,0.587440381558029,0.323064656422151,0.659211681530428,0.645637408568443,0.753777280358142,0.6338769611891,0.326101436863641,0.614071267565105,0.833012697191227,0.612169170243205,0.486637529555062,0.486571466002882,0.583153648188078,0.693264369152089,0.615243873080071,0.547950578544813,0.621230567522008,0.685754385964912,0.472609491620898,0.588203299691787,0.790269471137692,0.44794952681388,0.663818702787184,0.562994786638347,0.571276972055182,0.738381643792062,0.525447767242078,0.632857974388824,0.708735521235521,0.419799798840941,0.193606933846952,0.507817072151158,0.677905308464849,0.323367147179213,0.461834341623721,0.666533157864622,0.563933882470009,0.445065817775101,0.444433975597117,0.336346588450257,0.498699551569507,0.554062203842509,0.702659846547315
"cg00808555",0.692976588628763,0.580162462590851,0.593500413109336,0.662489319282256,0.398496240601504,0.252641509433962,0.533515731874145,0.581481481481481,0.318052594171997,0.570148224750086,0.519953506392871,0.662153449387492,0.599303135888502,0.612588171459577,0.625593220338983,0.603174603174603,0.701365705614568,0.481549815498155,0.436787564766839,0.434497816593886,0.633460559796438,0.614989242170691,0.626334519572954,0.68233286800062,0.439541547277937,0.460381143430291,0.404652233993551,0.481442205726405,0.627792742829979,0.764367816091954,0.590909090909091,0.734371879368884,0.359336609336609,0.338672768878719,0.451259583789704,0.648623569440148,0.531047165729122,0.670564070153263,0.531021006350757,0.757210660825119,0.317528735632184,0.633463035019455,0.270823065549532,0.704437110377704,0.532411504424779,0.298010333076838,0.663041962916492,0.425305765870705,0.417536152297273,0.471446700507614,0.498201438848921,0.460812896587206,0.572023208879919,0.534945640115376,0.786967759488505,0.634322478991597,0.518840579710145,0.233003708281829,0.234128376008418,0.193414005157707,0.49244985350462,0.337078651685393,0.413493975903614,0.564019884455193,0.210424085464552,0.416837019141424,0.758644656820156,0.269843947701392,0.415705980884816,0.736174863387978,0.610923803101821,0.450433429651034,0.402336619204089,0.501708278580815,0.412507171543316,0.647448109896721,0.659832451499118,0.484176731386638,0.710852215393083,0.421185372005044,0.557026476578411,0.674629324546952,0.348080490937634,0.312402467117485,0.542618741976893,0.635678391959799,0.672963248522231,0.492254220456802,0.581545064377682,0.604628966833691,0.637703646237393,0.428941639888048,0.105914840548726,0.572390572390572,0.593681631224293,0.700555483787624
"cg01018437",0.798204360837965,0.803693146610485,0.762368744678838,0.712915415172948,0.756397046196119,0.794466707768187,0.798199865410498,0.788488729934293,0.795970900951315,0.846328135412502,0.854874563353446,0.773044326108153,0.718188859939441,0.767275097783572,0.803212199870214,0.818304065812371,0.821510297482838,0.887262079062958,0.831162658047343,0.84634933046623,0.805436714276311,0.746905940594059,0.783734818492921,0.710030974505599,0.858004220681339,0.801972872996301,0.822020018198362,0.834218093342181,0.828244860386622,0.755242374727669,0.850215233242555,0.825230981780503,0.761904761904762,0.779107090749927,0.822347703333695,0.830157912804669,0.686020686591789,0.7879628953327,0.782978350425103,0.794495002237804,0.749696233292831,0.773156899810964,0.79313217326916,0.778578612135434,0.630525347616729,0.776303055440343,0.803825033137663,0.787003610108303,0.783301465901848,0.737277977552577,0.792309727489197,0.826728110599078,0.72568298798997,0.799947262019865,0.834859203773061,0.77660313295779,0.806352261790183,0.458052938537461,0.789653565325462,0.742842665315429,0.766668700054902,0.907543391188251,0.722633935463949,0.818162083936324,0.835748792270531,0.847533167495854,0.81365661411926,0.777697794646947,0.724502827951104,0.78615825127453,0.77567718341288,0.763046622899744,0.820201017495967,0.809637553224634,0.745212256623045,0.805777244155661,0.796478095471837,0.812748192648406,0.792308723033633,0.792541847088477,0.775257150908835,0.770523229589535,0.687057265806024,0.740781603855758,0.689026117500425,0.811095827602017,0.786263358540091,0.813323678493845,0.824708529351606,0.769771372653678,0.88504016064257,0.698168376917136,0.763082231167338,0.79063662218333,0.474523910283538,0.78848175401712
